START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -5.8445419675907067E+00  5.4204515184198676E-01  3.4309296123559783E+00  2.7181486520665793E-01
  5.8445419675907067E+00 -5.4204515184198676E-01 -3.4309296123559783E+00  2.7181486520665793E-01
  2.6567369698107619E+00  5.8270826839012795E+00 -2.2872864082373190E+00  2.7173358246881874E-01
 -2.6567369698107619E+00 -5.8270826839012795E+00  2.2872864082373190E+00  2.7173358246881874E-01
  4.2501406008561462E+00 -5.3088338488841069E+00  0.0000000000000000E+00  2.7175025976244627E-01
 -4.2501406008561462E+00  5.3088338488841069E+00  0.0000000000000000E+00  2.7175025976244627E-01
 -2.1252698475659084E+00 -6.3593125449046433E+00  1.1436432041186595E+00  2.7159659648724038E-01
  2.1252698475659084E+00  6.3593125449046433E+00 -1.1436432041186595E+00  2.7159659648724038E-01
  1.5930045367697139E+00  4.7751753554663594E+00  4.5745728164746380E+00  2.7160639641465117E-01
 -1.5930045367697139E+00 -4.7751753554663594E+00 -4.5745728164746380E+00  2.7160639641465117E-01
  5.3126757510701825E+00 -4.2497379560855535E+00  0.0000000000000000E+00  2.7153052915872716E-01
 -5.3126757510701825E+00  4.2497379560855535E+00  0.0000000000000000E+00  2.7153052915872716E-01
 -4.7822063645145052E+00 -1.5794000013249607E+00  4.5745728164746380E+00  2.7146400324100395E-01
  4.7822063645145052E+00  1.5794000013249607E+00 -4.5745728164746380E+00  2.7146400324100395E-01
 -2.1248707532902378E+00 -6.3617087330258553E+00 -1.1436432041186595E+00  2.7143531831245526E-01
  2.1248707532902378E+00  6.3617087330258553E+00  1.1436432041186595E+00  2.7143531831245526E-01
 -2.6559387812594211E+00 -5.8318750601437017E+00 -2.2872864082373190E+00  2.7143103993857343E-01
  2.6559387812594211E+00  5.8318750601437017E+00  2.2872864082373190E+00  2.7143103993857343E-01
  4.7806099874118235E+00  1.5889847538098065E+00  4.5745728164746380E+00  2.7137569112111853E-01
 -4.7806099874118235E+00 -1.5889847538098065E+00 -4.5745728164746380E+00  2.7137569112111853E-01
 -1.5946009138723958E+00  4.7796268170968066E+00  4.5745728164746380E+00  2.7132681334954933E-01
  1.5946009138723958E+00 -4.7796268170968066E+00 -4.5745728164746380E+00  2.7132681334954939E-01
 -4.7806099874118235E+00  1.5927543862163001E+00 -4.5745728164746380E+00  2.7130574864482804E-01
  4.7806099874118235E+00 -1.5927543862163001E+00  4.5745728164746380E+00  2.7130574864482804E-01
 -2.6559387812594211E+00  5.8345017866186897E+00 -2.2872864082373190E+00  2.7125207278227587E-01
  2.6559387812594211E+00 -5.8345017866186897E+00  2.2872864082373190E+00  2.7125207278227592E-01
 -2.1248707532902378E+00  6.3652478270785711E+00 -1.1436432041186595E+00  2.7117618936395094E-01
  2.1248707532902378E+00 -6.3652478270785711E+00  1.1436432041186595E+00  2.7117618936395094E-01
 -5.8443424204528718E+00 -2.6408920822447257E+00  2.2872864082373190E+00  2.7104407526355095E-01
  5.8443424204528718E+00  2.6408920822447257E+00 -2.2872864082373190E+00  2.7104407526355095E-01
 -4.7822063645145052E+00  1.6023391387011459E+00  4.5745728164746380E+00  2.7103723800712654E-01
  4.7822063645145052E+00 -1.6023391387011459E+00 -4.5745728164746380E+00  2.7103723800712654E-01
  2.1252698475659084E+00 -6.3676440151997831E+00 -1.1436432041186595E+00  2.7098519831240547E-01
 -2.1252698475659084E+00  6.3676440151997831E+00  1.1436432041186595E+00  2.7098519831240547E-01
  5.8435442319015305E+00  2.6456844584871488E+00  2.2872864082373190E+00  2.7095099032914999E-01
 -5.8435442319015305E+00 -2.6456844584871488E+00 -2.2872864082373190E+00  2.7095099032914999E-01
  3.1881043184866975E+00  5.2954518699282174E+00 -2.8591080102966488E+00  2.7094335999790653E-01
 -3.1881043184866975E+00 -5.2954518699282174E+00  2.8591080102966488E+00  2.7094335999790653E-01
 -2.6567369698107619E+00  5.8392941628611119E+00  2.2872864082373190E+00  2.7090154820913087E-01
  2.6567369698107619E+00 -5.8392941628611119E+00 -2.2872864082373190E+00  2.7090154820913087E-01
  6.3754104484220546E+00  2.1110584093625726E+00 -1.1436432041186595E+00  2.7075336590581328E-01
 -6.3754104484220546E+00 -2.1110584093625726E+00  1.1436432041186595E+00  2.7075336590581328E-01
 -6.3750113541463840E+00 -2.1134545974837837E+00 -1.1436432041186595E+00  2.7072565678886545E-01
  6.3750113541463840E+00  2.1134545974837837E+00  1.1436432041186595E+00  2.7072565678886545E-01
 -9.9773568917606130E-04 -3.7060385263940958E+00  5.7182160205932977E+00  2.7030775586789901E-01
  9.9773568917606130E-04  3.7060385263940958E+00 -5.7182160205932977E+00  2.7030775586789907E-01
  3.1871065827975218E+00  5.3014423402312465E+00  2.8591080102966488E+00  2.7060940077168083E-01
 -3.1871065827975218E+00 -5.3014423402312465E+00 -2.8591080102966488E+00  2.7060940077168083E-01
  5.8435442319015305E+00 -2.6572141082230294E+00  2.2872864082373190E+00  2.7059574236025141E-01
 -5.8435442319015305E+00  2.6572141082230294E+00 -2.2872864082373190E+00  2.7059574236025141E-01
  4.2502403744250641E+00  5.2963642375059470E+00 -5.7182160205932975E-01  2.7062343402549027E-01
 -4.2502403744250641E+00 -5.2963642375059470E+00  5.7182160205932975E-01  2.7062343402549027E-01
 -4.2500408272872283E+00 -5.2975623315665521E+00 -5.7182160205932975E-01  2.7055235619246748E-01
  4.2500408272872283E+00  5.2975623315665521E+00  5.7182160205932975E-01  2.7055235619246748E-01
  5.3131746189147711E+00  3.1713248021571814E+00 -2.8591080102966488E+00  2.7046956434339847E-01
 -5.3131746189147711E+00 -3.1713248021571814E+00  2.8591080102966488E+00  2.7046956434339847E-01
  3.1871065827975218E+00 -5.3043547931891100E+00  2.8591080102966488E+00  2.7042920583078511E-01
 -3.1871065827975218E+00  5.3043547931891100E+00 -2.8591080102966488E+00  2.7042920583078511E-01
  5.8443424204528718E+00 -2.6620064844654525E+00 -2.2872864082373190E+00  2.7039258782122411E-01
 -5.8443424204528718E+00  2.6620064844654525E+00  2.2872864082373190E+00  2.7039258782122411E-01
  6.3750113541463840E+00 -2.1288642558843587E+00  1.1436432041186595E+00  2.7035111057266775E-01
 -6.3750113541463840E+00  2.1288642558843587E+00 -1.1436432041186595E+00  2.7035111057266775E-01
 -5.3127755246391004E+00 -4.2343007036204288E+00  5.7182160205932975E-01  2.7039641853272800E-01
  5.3127755246391004E+00  4.2343007036204288E+00 -5.7182160205932975E-01  2.7039641853272800E-01
 -5.3121768832255949E+00 -3.1773152724602105E+00 -2.8591080102966488E+00  2.7030923176093313E-01
  5.3121768832255949E+00  3.1773152724602105E+00  2.8591080102966488E+00  2.7030923176093313E-01
 -5.3125759775012655E+00 -4.2354987976810339E+00 -5.7182160205932975E-01  2.7034397463461957E-01
  5.3125759775012655E+00  4.2354987976810339E+00  5.7182160205932975E-01  2.7034397463461957E-01
 -6.3754104484220546E+00  2.1312604440055698E+00  1.1436432041186595E+00  2.7026258461354141E-01
  6.3754104484220546E+00 -2.1312604440055698E+00 -1.1436432041186595E+00  2.7026258461354141E-01
  3.7178752900599519E+00  7.9709840084121926E-04  5.7182160205932977E+00  2.6989370724139133E-01
 -3.7178752900599519E+00 -7.9709840084121926E-04 -5.7182160205932977E+00  2.6989370724139133E-01
 -9.9773568917606130E-04  3.7180194670001532E+00  5.7182160205932977E+00  2.7002355645996079E-01
  9.9773568917606130E-04 -3.7180194670001532E+00 -5.7182160205932977E+00  2.7002355645996079E-01
 -3.7198707614383042E+00  1.1183842205216199E-02  5.7182160205932977E+00  2.6984617881777589E-01
  3.7198707614383042E+00 -1.1183842205216199E-02 -5.7182160205932977E+00  2.6984617881777589E-01
 -3.1881043184866975E+00  5.3103452634921391E+00  2.8591080102966488E+00  2.7002237158518377E-01
  3.1881043184866975E+00 -5.3103452634921391E+00 -2.8591080102966488E+00  2.7002237158518377E-01
 -5.3121768832255949E+00  3.1861630075920027E+00 -2.8591080102966488E+00  2.6998172161041012E-01
  5.3121768832255949E+00 -3.1861630075920027E+00  2.8591080102966488E+00  2.6998172161041012E-01
 -1.0975092580936675E-03 -2.6448597660217574E+00  6.2900376226526271E+00  2.7038878989378751E-01
  1.0975092580936675E-03  2.6448597660217574E+00 -6.2900376226526271E+00  2.7038878989378756E-01
  4.2500408272872283E+00 -5.3082348018538044E+00  5.7182160205932975E-01  2.6986820780522219E-01
 -4.2500408272872283E+00  5.3082348018538044E+00 -5.7182160205932975E-01  2.6986820780522219E-01
 -1.5949002345791485E+00 -2.1123441785355164E+00  6.2900376226526271E+00  2.6982965512278484E-01
  1.5949002345791485E+00  2.1123441785355164E+00 -6.2900376226526271E+00  2.6982965512278478E-01
 -4.2502403744250641E+00  5.3094328959144095E+00  5.7182160205932975E-01  2.6978569062575092E-01
  4.2502403744250641E+00 -5.3094328959144095E+00 -5.7182160205932975E-01  2.6978569062575092E-01
  1.5927052160629611E+00 -2.1167956401659627E+00  6.2900376226526271E+00  2.6976247156995636E-01
 -1.5927052160629611E+00  2.1167956401659627E+00 -6.2900376226526271E+00  2.6976247156995636E-01
  2.1261678096861667E+00  1.5813124115927573E+00 -6.2900376226526271E+00  2.6974137190651232E-01
 -2.1261678096861667E+00 -1.5813124115927573E+00  6.2900376226526271E+00  2.6974137190651232E-01
 -5.3131746189147711E+00  3.1921534778950318E+00  2.8591080102966488E+00  2.6969897898527656E-01
  5.3131746189147711E+00 -3.1921534778950318E+00 -2.8591080102966488E+00  2.6969897898527656E-01
 -2.1239727911699795E+00  1.5872476937666860E+00 -6.2900376226526271E+00  2.6968671257095217E-01
  2.1239727911699795E+00 -1.5872476937666860E+00  6.2900376226526271E+00  2.6968671257095217E-01
 -5.3125759775012655E+00  4.2491389090552509E+00 -5.7182160205932975E-01  2.6964583529099173E-01
  5.3125759775012655E+00 -4.2491389090552509E+00  5.7182160205932975E-01  2.6964583529099173E-01
 -2.6552403662769977E+00 -2.8799659746262299E-03 -6.2900376226526271E+00  2.6994542574083480E-01
  2.6552403662769977E+00  2.8799659746262299E-03  6.2900376226526271E+00  2.6994542574083480E-01
 -1.5945011403034781E+00 -5.2964795066828350E+00  4.0027512144153086E+00  2.6956162500499931E-01
  1.5945011403034781E+00  5.2964795066828350E+00 -4.0027512144153086E+00  2.6956162500499931E-01
  5.3127755246391004E+00 -4.2503370031158560E+00 -5.7182160205932975E-01  2.6957501199489903E-01
 -5.3127755246391004E+00  4.2503370031158560E+00  5.7182160205932975E-01  2.6957501199489903E-01
  2.1239727911699795E+00  1.5944914462594206E+00  6.2900376226526271E+00  2.6955504016465193E-01
 -2.1239727911699795E+00 -1.5944914462594206E+00 -6.2900376226526271E+00  2.6955504016465193E-01
  1.5927052160629611E+00  2.1255232132021797E+00  6.2900376226526271E+00  2.6955022526019234E-01
 -1.5927052160629611E+00 -2.1255232132021797E+00 -6.2900376226526271E+00  2.6955022526019234E-01
  2.6574353847931849E+00 -1.0299068692036929E-02 -6.2900376226526271E+00  2.6982738071184120E-01
 -2.6574353847931849E+00  1.0299068692036929E-02  6.2900376226526271E+00  2.6982738071184115E-01
  1.0975092580936675E-03 -2.6580388006884208E+00 -6.2900376226526271E+00  2.6968697193903690E-01
 -1.0975092580936675E-03  2.6580388006884208E+00  6.2900376226526271E+00  2.6968697193903690E-01
  1.5949002345791485E+00 -2.1299746748326260E+00 -6.2900376226526271E+00  2.6940078695149033E-01
 -1.5949002345791485E+00  2.1299746748326260E+00  6.2900376226526271E+00  2.6940078695149033E-01
  2.1261678096861667E+00 -1.6004267284333493E+00 -6.2900376226526271E+00  2.6939167264576930E-01
 -2.1261678096861667E+00  1.6004267284333493E+00  6.2900376226526271E+00  2.6939167264576930E-01
  2.1255691682726612E+00  5.8272255471427172E+00 -2.8591080102966488E+00  2.6937724535196261E-01
 -2.1255691682726612E+00 -5.8272255471427172E+00  2.8591080102966488E+00  2.6937724535196261E-01
 -1.5931043103386315E+00  5.3009309683132821E+00 -4.0027512144153086E+00  2.6931678304624362E-01
  1.5931043103386315E+00 -5.3009309683132821E+00  4.0027512144153086E+00  2.6931678304624362E-01
 -1.5931043103386315E+00 -5.3048661651070743E+00 -4.0027512144153086E+00  2.6907702876572726E-01
  1.5931043103386315E+00  5.3048661651070743E+00  4.0027512144153086E+00  2.6907702876572726E-01
  5.3226531079619432E-01  3.7052966161223546E+00 -5.7182160205932977E+00  2.6896341169531257E-01
 -5.3226531079619432E-01 -3.7052966161223546E+00  5.7182160205932977E+00  2.6896341169531257E-01
 -3.1885034127623681E+00 -3.1718962551229346E+00  5.1463944185339674E+00  2.6901463010587912E-01
  3.1885034127623681E+00  3.1718962551229346E+00 -5.1463944185339674E+00  2.6901463010587912E-01
  2.1245714325834850E+00 -5.8331608293166450E+00  2.8591080102966488E+00  2.6900482047745777E-01
 -2.1245714325834850E+00  5.8331608293166450E+00 -2.8591080102966488E+00  2.6900482047745777E-01
 -2.1245714325834850E+00 -5.8332160174457464E+00 -2.8591080102966488E+00  2.6900116879173630E-01
  2.1245714325834850E+00  5.8332160174457464E+00  2.8591080102966488E+00  2.6900116879173630E-01
 -5.3026983941784223E-01  3.7067804366658370E+00 -5.7182160205932977E+00  2.6891862948846301E-01
  5.3026983941784223E-01 -3.7067804366658370E+00  5.7182160205932977E+00  2.6891862948846296E-01
 -2.6573356112242674E+00 -2.6417492616933549E+00  5.7182160205932977E+00  2.6886477230443517E-01
  2.6573356112242674E+00  2.6417492616933549E+00 -5.7182160205932977E+00  2.6886477230443517E-01
 -5.3133741660526059E+00 -1.5792571380835225E+00  4.0027512144153086E+00  2.6880909060578223E-01
  5.3133741660526059E+00  1.5792571380835225E+00 -4.0027512144153086E+00  2.6880909060578223E-01
  1.5945011403034781E+00 -5.3093176267375215E+00 -4.0027512144153086E+00  2.6877910061989224E-01
 -1.5945011403034781E+00  5.3093176267375215E+00  4.0027512144153086E+00  2.6877910061989224E-01
  3.1867074885218512E+00 -3.1807991783838272E+00  5.1463944185339674E+00  2.6875439363368092E-01
 -3.1867074885218512E+00  3.1807991783838272E+00 -5.1463944185339674E+00  2.6875439363368092E-01
 -5.3119773360877591E+00 -1.5876437965077628E+00 -4.0027512144153086E+00  2.6874122573207043E-01
  5.3119773360877591E+00  1.5876437965077628E+00  4.0027512144153086E+00  2.6874122573207043E-01
 -2.6553401398459151E+00  2.6491683644107660E+00 -5.7182160205932977E+00  2.6870066278467541E-01
  2.6553401398459151E+00 -2.6491683644107660E+00  5.7182160205932977E+00  2.6870066278467547E-01
  3.1867074885218512E+00  3.1826791016683860E+00  5.1463944185339674E+00  2.6868545063129301E-01
 -3.1867074885218512E+00 -3.1826791016683860E+00 -5.1463944185339674E+00  2.6868545063129301E-01
 -5.3119773360877591E+00  1.5940953435183438E+00 -4.0027512144153086E+00  2.6862391767596988E-01
  5.3119773360877591E+00 -1.5940953435183438E+00  4.0027512144153086E+00  2.6862391767596988E-01
 -5.8444421940217888E+00 -2.1100031785434048E+00  2.8591080102966488E+00  2.6860042581682203E-01
  5.8444421940217888E+00  2.1100031785434048E+00 -2.8591080102966488E+00  2.6860042581682203E-01
  2.1255691682726612E+00 -5.8391512996196742E+00 -2.8591080102966488E+00  2.6857864881365012E-01
 -2.1255691682726612E+00  5.8391512996196742E+00  2.8591080102966488E+00  2.6857864881365012E-01
 -2.6553401398459151E+00 -2.6537302022994123E+00 -5.7182160205932977E+00  2.6856215506828024E-01
  2.6553401398459151E+00  2.6537302022994123E+00  5.7182160205932977E+00  2.6856215506828024E-01
  5.3026983941784223E-01  3.7172775567284120E+00  5.7182160205932977E+00  2.6849914261798091E-01
 -5.3026983941784223E-01 -3.7172775567284120E+00 -5.7182160205932977E+00  2.6849914261798091E-01
 -5.8434444583326126E+00 -2.1159936488464339E+00 -2.8591080102966488E+00  2.6852286127069269E-01
  5.8434444583326126E+00  2.1159936488464339E+00  2.8591080102966488E+00  2.6852286127069269E-01
  3.7178752900599519E+00 -5.2949275827017661E-01  5.7182160205932977E+00  2.6845929558160797E-01
 -3.7178752900599519E+00  5.2949275827017661E-01 -5.7182160205932977E+00  2.6845929558160797E-01
  3.7178752900599519E+00  5.3108695507185899E-01  5.7182160205932977E+00  2.6845068363664920E-01
 -3.7178752900599519E+00 -5.3108695507185899E-01 -5.7182160205932977E+00  2.6845068363664920E-01
 -3.7198707614383042E+00 -5.1910601446580162E-01  5.7182160205932977E+00  2.6843935382818568E-01
  3.7198707614383042E+00  5.1910601446580162E-01 -5.7182160205932977E+00  2.6843935382818568E-01
 -1.0629342444897070E+00 -6.3595982713875197E+00  2.2872864082373190E+00  2.6846375614517282E-01
  1.0629342444897070E+00  6.3595982713875197E+00 -2.2872864082373190E+00  2.6846375614517282E-01
 -5.3226531079619432E-01  3.7187613772718944E+00  5.7182160205932977E+00  2.6842102473602225E-01
  5.3226531079619432E-01 -3.7187613772718944E+00 -5.7182160205932977E+00  2.6842102473602225E-01
  5.3133741660526059E+00 -1.6024820019425841E+00 -4.0027512144153086E+00  2.6838549019829316E-01
 -5.3133741660526059E+00  1.6024820019425841E+00  4.0027512144153086E+00  2.6838549019829316E-01
  3.7198707614383042E+00 -5.4147369887623398E-01 -5.7182160205932977E+00  2.6830827960979720E-01
 -3.7198707614383042E+00  5.4147369887623398E-01  5.7182160205932977E+00  2.6830827960979720E-01
  3.1885034127623681E+00 -3.1915820249292786E+00 -5.1463944185339674E+00  2.6829421900214517E-01
 -3.1885034127623681E+00  3.1915820249292786E+00  5.1463944185339674E+00  2.6829421900214517E-01
 -5.3236508436511198E-01 -2.6441178557500162E+00  6.2900376226526271E+00  2.6838025720844183E-01
  5.3236508436511198E-01  2.6441178557500162E+00 -6.2900376226526271E+00  2.6838025720844189E-01
  2.6573356112242674E+00 -2.6611493050168233E+00 -5.7182160205932977E+00  2.6827531701318952E-01
 -2.6573356112242674E+00  2.6611493050168233E+00  5.7182160205932977E+00  2.6827531701318952E-01
  5.8434444583326126E+00 -2.1263252045217085E+00  2.8591080102966488E+00  2.6827233376744158E-01
 -5.8434444583326126E+00  2.1263252045217085E+00 -2.8591080102966488E+00  2.6827233376744158E-01
 -1.0621360559383661E+00  6.3625659124744844E+00 -2.2872864082373190E+00  2.6826393864951675E-01
  1.0621360559383661E+00 -6.3625659124744844E+00  2.2872864082373190E+00  2.6826393864951675E-01
  5.3017006584892457E-01 -2.6456016762934986E+00  6.2900376226526271E+00  2.6834427537368627E-01
 -5.3017006584892457E-01  2.6456016762934986E+00 -6.2900376226526271E+00  2.6834427537368627E-01
 -1.0621360559383661E+00 -6.3643906476299419E+00 -2.2872864082373190E+00  2.6813355868353028E-01
  1.0621360559383661E+00  6.3643906476299419E+00  2.2872864082373190E+00  2.6813355868353028E-01
  1.0631337916275423E+00  5.8281103206558962E+00 -3.4309296123559783E+00  2.6812825343204616E-01
 -1.0631337916275423E+00 -5.8281103206558962E+00  3.4309296123559783E+00  2.6812825343204616E-01
 -2.6569365169485972E+00 -5.2955947331696560E+00  3.4309296123559783E+00  2.6809077990000613E-01
  2.6569365169485972E+00  5.2955947331696560E+00 -3.4309296123559783E+00  2.6809077990000613E-01
  4.7816077231009997E+00  4.7647334235328840E+00 -1.1436432041186595E+00  2.6807997783492410E-01
 -4.7816077231009997E+00 -4.7647334235328840E+00  1.1436432041186595E+00  2.6807997783492410E-01
 -5.8444421940217888E+00  2.1323156748247376E+00  2.8591080102966488E+00  2.6805985357684931E-01
  5.8444421940217888E+00 -2.1323156748247376E+00 -2.8591080102966488E+00  2.6805985357684931E-01
 -2.6552403662769977E+00  5.2740989069639155E-01 -6.2900376226526271E+00  2.6805661835972228E-01
  2.6552403662769977E+00 -5.2740989069639155E-01  6.2900376226526271E+00  2.6805661835972228E-01
  4.7812086288253290E+00  4.7671296116540960E+00  1.1436432041186595E+00  2.6797326875970501E-01
 -4.7812086288253290E+00 -4.7671296116540960E+00 -1.1436432041186595E+00  2.6797326875970501E-01
 -2.6574353847931849E+00 -5.1999078797898091E-01  6.2900376226526271E+00  2.6803014536048053E-01
  2.6574353847931849E+00  5.1999078797898091E-01 -6.2900376226526271E+00  2.6803014536048053E-01
 -2.6552403662769977E+00 -5.3316982264564405E-01 -6.2900376226526271E+00  2.6801692246616116E-01
  2.6552403662769977E+00  5.3316982264564405E-01  6.2900376226526271E+00  2.6801692246616116E-01
 -1.0619365088005308E+00  5.8310779617428610E+00 -3.4309296123559783E+00  2.6794057665132792E-01
  1.0619365088005308E+00 -5.8310779617428610E+00  3.4309296123559783E+00  2.6794057665132792E-01
 -1.0629342444897070E+00  6.3673582887169067E+00  2.2872864082373190E+00  2.6790684977136919E-01
  1.0629342444897070E+00 -6.3673582887169067E+00 -2.2872864082373190E+00  2.6790684977136919E-01
  5.3017006584892457E-01  2.6572968904166796E+00  6.2900376226526271E+00  2.6795209551882815E-01
 -5.3017006584892457E-01 -2.6572968904166796E+00 -6.2900376226526271E+00  2.6795209551882815E-01
 -5.3236508436511198E-01  2.6587807109601620E+00  6.2900376226526271E+00  2.6789627883854505E-01
  5.3236508436511198E-01 -2.6587807109601620E+00 -6.2900376226526271E+00  2.6789627883854511E-01
  2.6574353847931849E+00 -5.4058892536305470E-01 -6.2900376226526271E+00  2.6789710688320778E-01
 -2.6574353847931849E+00  5.4058892536305470E-01  6.2900376226526271E+00  2.6789710688320778E-01
  2.6557392341215857E+00  5.3027832975332903E+00  3.4309296123559783E+00  2.6769071386793852E-01
 -2.6557392341215857E+00 -5.3027832975332903E+00 -3.4309296123559783E+00  2.6769071386793852E-01
  2.6557392341215857E+00 -5.3030138358870662E+00  3.4309296123559783E+00  2.6767677019118480E-01
 -2.6557392341215857E+00  5.3030138358870662E+00 -3.4309296123559783E+00  2.6767677019118480E-01
 -1.0619365088005308E+00 -5.8352988850195304E+00 -3.4309296123559783E+00  2.6765746987472339E-01
  1.0619365088005308E+00  5.8352988850195304E+00  3.4309296123559783E+00  2.6765746987472339E-01
 -1.5947006874413132E+00 -4.2347016992801931E+00  5.1463944185339674E+00  2.6758738747051247E-01
  1.5947006874413132E+00  4.2347016992801931E+00 -5.1463944185339674E+00  2.6758738747051247E-01
  5.3132743924836880E+00  2.6404358984558614E+00 -3.4309296123559783E+00  2.6751900579415211E-01
 -5.3132743924836880E+00 -2.6404358984558614E+00  3.4309296123559783E+00  2.6751900579415211E-01
 -6.3748118070085491E+00 -1.0540729782023543E+00 -2.2872864082373190E+00  2.6746928786548435E-01
  6.3748118070085491E+00  1.0540729782023543E+00  2.2872864082373190E+00  2.6746928786548435E-01
 -6.3756099955598895E+00 -1.0492806019599312E+00  2.2872864082373190E+00  2.6746772877696712E-01
  6.3756099955598895E+00  1.0492806019599312E+00 -2.2872864082373190E+00  2.6746772877696712E-01
  1.0631337916275423E+00 -5.8382665261064952E+00 -3.4309296123559783E+00  2.6744625729241439E-01
 -1.0631337916275423E+00  5.8382665261064952E+00  3.4309296123559783E+00  2.6744625729241439E-01
 -1.5929047632007964E+00  4.2391531609106403E+00 -5.1463944185339674E+00  2.6740654024569616E-01
  1.5929047632007964E+00 -4.2391531609106403E+00  5.1463944185339674E+00  2.6740654024569616E-01
  4.7812086288253290E+00 -4.7780878084242238E+00  1.1436432041186595E+00  2.6738043138408163E-01
 -4.7812086288253290E+00  4.7780878084242238E+00 -1.1436432041186595E+00  2.6738043138408163E-01
 -5.3120771096566770E+00 -2.6476244628194956E+00 -3.4309296123559783E+00  2.6737446329550862E-01
  5.3120771096566770E+00  2.6476244628194956E+00  3.4309296123559783E+00  2.6737446329550862E-01
 -6.3748118070085491E+00  1.0670864484817169E+00 -2.2872864082373190E+00  2.6731441727229727E-01
  6.3748118070085491E+00 -1.0670864484817169E+00  2.2872864082373190E+00  2.6731441727229727E-01
 -4.7816077231009997E+00  4.7804839965454358E+00  1.1436432041186595E+00  2.6722786634045470E-01
  4.7816077231009997E+00 -4.7804839965454358E+00 -1.1436432041186595E+00  2.6722786634045470E-01
  2.6569365169485972E+00 -5.3102024002507004E+00 -3.4309296123559783E+00  2.6720629644641952E-01
 -2.6569365169485972E+00  5.3102024002507004E+00  3.4309296123559783E+00  2.6720629644641952E-01
  6.3756099955598895E+00 -1.0718788247241400E+00 -2.2872864082373190E+00  2.6720007443941435E-01
 -6.3756099955598895E+00  1.0718788247241400E+00  2.2872864082373190E+00  2.6720007443941435E-01
  5.8445419675907067E+00  1.0488244181710666E+00 -3.4309296123559783E+00  2.6720414967357503E-01
 -5.8445419675907067E+00 -1.0488244181710666E+00  3.4309296123559783E+00  2.6720414967357503E-01
 -5.8433446847636956E+00 -1.0560129825347009E+00 -3.4309296123559783E+00  2.6719690879739100E-01
  5.8433446847636956E+00  1.0560129825347009E+00  3.4309296123559783E+00  2.6719690879739100E-01
  5.3120771096566770E+00 -2.6552741038906826E+00  3.4309296123559783E+00  2.6714333011660185E-01
 -5.3120771096566770E+00  2.6552741038906826E+00 -3.4309296123559783E+00  2.6714333011660185E-01
  1.5929047632007964E+00  4.2454845458256445E+00  5.1463944185339674E+00  2.6710242938691592E-01
 -1.5929047632007964E+00 -4.2454845458256445E+00 -5.1463944185339674E+00  2.6710242938691592E-01
  5.8433446847636956E+00 -1.0651464441493703E+00  3.4309296123559783E+00  2.6708614275484016E-01
 -5.8433446847636956E+00  1.0651464441493703E+00 -3.4309296123559783E+00  2.6708614275484016E-01
  4.2510385629764045E+00  1.5795428645663989E+00 -5.1463944185339674E+00  2.6707382062122520E-01
 -4.2510385629764045E+00 -1.5795428645663989E+00  5.1463944185339674E+00  2.6707382062122520E-01
  3.1879047713488626E+00  5.8269398206598408E+00 -1.7154648061779891E+00  2.6703128222111799E-01
 -3.1879047713488626E+00 -5.8269398206598408E+00  1.7154648061779891E+00  2.6703128222111799E-01
  4.2492426387358879E+00  1.5903257111118507E+00  5.1463944185339674E+00  2.6696684664524445E-01
 -4.2492426387358879E+00 -1.5903257111118507E+00 -5.1463944185339674E+00  2.6696684664524445E-01
  4.2492426387358879E+00 -1.5914134289142559E+00  5.1463944185339674E+00  2.6694730368656688E-01
 -4.2492426387358879E+00  1.5914134289142559E+00 -5.1463944185339674E+00  2.6694730368656688E-01
  5.8445419675907067E+00 -1.0723350085130046E+00 -3.4309296123559783E+00  2.6691826972395322E-01
 -5.8445419675907067E+00  1.0723350085130046E+00  3.4309296123559783E+00  2.6691826972395322E-01
 -1.1972828270112737E-03  7.1885643636344504E-03  6.8618592247119565E+00  1.7078069210118962E-01
  1.1972828270112737E-03 -7.1885643636344504E-03 -6.8618592247119565E+00  1.7078069210118973E-01
 -1.5947006874413132E+00  4.2499360074560917E+00  5.1463944185339674E+00  2.6685506786740071E-01
  1.5947006874413132E+00 -4.2499360074560917E+00 -5.1463944185339674E+00  2.6685506786740071E-01
 -5.3132743924836880E+00  2.6624626682543169E+00  3.4309296123559783E+00  2.6685470874946599E-01
  5.3132743924836880E+00 -2.6624626682543169E+00 -3.4309296123559783E+00  2.6685470874946599E-01
  3.1873061299353567E+00  5.8305341028416580E+00  1.7154648061779891E+00  2.6681733087317250E-01
 -3.1873061299353567E+00 -5.8305341028416580E+00 -1.7154648061779891E+00  2.6681733087317250E-01
 -3.7192721200247982E+00 -5.2953090066867796E+00  2.2872864082373190E+00  2.6677579088389863E-01
  3.7192721200247982E+00  5.2953090066867796E+00 -2.2872864082373190E+00  2.6677579088389863E-01
 -4.2510385629764045E+00  1.6021962754597077E+00  5.1463944185339674E+00  2.6666587595963998E-01
  4.2510385629764045E+00 -1.6021962754597077E+00 -5.1463944185339674E+00  2.6666587595963998E-01
  3.7184739314734574E+00  5.3001013829292019E+00  2.2872864082373190E+00  2.6652128311557749E-01
 -3.7184739314734574E+00 -5.3001013829292019E+00 -2.2872864082373190E+00  2.6652128311557743E-01
