START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  4.9004657279654473E-01  3.4303260095758130E+00  4.3955104847302682E+00  4.0118995967475046E-01
 -4.9004657279654473E-01  3.4303260095758130E+00  4.3955104847302682E+00  4.0118995967475046E-01
  2.4502328639827238E+00  2.4502328639827238E+00 -4.3955104847302682E+00  4.0112734839750330E-01
 -2.4502328639827238E+00  2.4502328639827238E+00 -4.3955104847302682E+00  4.0112734839750330E-01
 -3.4303260095758130E+00  4.9004657279654473E-01  4.3955104847302682E+00  4.0118995967475046E-01
 -2.4502328639827238E+00  2.4502328639827238E+00  4.3955104847302682E+00  4.0112734839750330E-01
  3.4303260095758130E+00  4.9004657279654473E-01 -4.3955104847302682E+00  4.0118995967475046E-01
 -3.4303260095758130E+00  4.9004657279654473E-01 -4.3955104847302682E+00  4.0118995967475046E-01
 -4.9004657279654473E-01 -3.4303260095758130E+00 -4.3955104847302682E+00  4.0118995967475046E-01
  3.4303260095758130E+00 -4.9004657279654473E-01 -4.3955104847302682E+00  4.0118995967475046E-01
  3.4303260095758130E+00 -4.9004657279654473E-01  4.3955104847302682E+00  4.0118995967475046E-01
 -3.4303260095758130E+00 -4.9004657279654473E-01 -4.3955104847302682E+00  4.0118995967475046E-01
  2.4502328639827238E+00 -2.4502328639827238E+00  4.3955104847302682E+00  4.0112734839750330E-01
 -2.4502328639827238E+00 -2.4502328639827238E+00  4.3955104847302682E+00  4.0112734839750330E-01
  3.4303260095758130E+00  4.9004657279654473E-01  4.3955104847302682E+00  4.0118995967475046E-01
  4.9004657279654473E-01 -3.4303260095758130E+00 -4.3955104847302682E+00  4.0118995967475046E-01
 -4.9004657279654473E-01 -3.4303260095758130E+00  4.3955104847302682E+00  4.0118995967475046E-01
 -2.4502328639827238E+00 -2.4502328639827238E+00 -4.3955104847302682E+00  4.0112734839750330E-01
  2.4502328639827238E+00 -2.4502328639827238E+00 -4.3955104847302682E+00  4.0112734839750330E-01
 -3.4303260095758130E+00 -4.9004657279654473E-01  4.3955104847302682E+00  4.0118995967475046E-01
  4.9004657279654473E-01 -3.4303260095758130E+00  4.3955104847302682E+00  4.0118995967475046E-01
  4.9004657279654473E-01  4.4104191551689027E+00  3.4187303770124311E+00  4.0052693313641058E-01
 -4.4104191551689027E+00 -4.9004657279654473E-01  3.4187303770124311E+00  4.0052693313641058E-01
  4.4104191551689027E+00 -4.9004657279654473E-01  3.4187303770124311E+00  4.0052693313641058E-01
  4.9004657279654473E-01 -4.4104191551689027E+00 -3.4187303770124311E+00  4.0052693313641052E-01
 -4.9004657279654473E-01 -4.4104191551689027E+00 -3.4187303770124311E+00  4.0052693313641058E-01
 -4.9004657279654473E-01  4.4104191551689027E+00  3.4187303770124311E+00  4.0052693313641058E-01
  4.9004657279654473E-01 -4.4104191551689027E+00  3.4187303770124311E+00  4.0052693313641058E-01
 -4.4104191551689027E+00 -4.9004657279654473E-01 -3.4187303770124311E+00  4.0052693313641058E-01
  4.4104191551689027E+00 -4.9004657279654473E-01 -3.4187303770124311E+00  4.0052693313641058E-01
 -4.9004657279654473E-01 -4.4104191551689027E+00  3.4187303770124311E+00  4.0052693313641058E-01
  4.4104191551689027E+00  4.9004657279654473E-01  3.4187303770124311E+00  4.0052693313641058E-01
 -4.4104191551689027E+00  4.9004657279654473E-01  3.4187303770124311E+00  4.0052693313641058E-01
 -4.9004657279654473E-01  4.4104191551689027E+00 -3.4187303770124311E+00  4.0052693313641058E-01
 -4.4104191551689027E+00  4.9004657279654473E-01 -3.4187303770124311E+00  4.0052693313641058E-01
  4.4104191551689027E+00  4.9004657279654473E-01 -3.4187303770124311E+00  4.0052693313641058E-01
  4.9004657279654473E-01  4.4104191551689027E+00 -3.4187303770124311E+00  4.0052693313641058E-01
  4.4104191551689027E+00 -2.4502328639827238E+00 -2.4419502692945936E+00  3.9996849112764893E-01
 -4.4104191551689027E+00 -2.4502328639827238E+00 -2.4419502692945936E+00  3.9996849112764893E-01
  2.4502328639827238E+00  4.4104191551689027E+00  2.4419502692945936E+00  3.9996849112764893E-01
  2.4502328639827238E+00  4.4104191551689027E+00 -2.4419502692945936E+00  3.9996849112764893E-01
 -2.4502328639827238E+00  4.4104191551689027E+00  2.4419502692945936E+00  3.9996849112764893E-01
  4.4104191551689027E+00 -2.4502328639827238E+00  2.4419502692945936E+00  3.9996849112764893E-01
 -4.4104191551689027E+00 -2.4502328639827238E+00  2.4419502692945936E+00  3.9996849112764893E-01
 -2.4502328639827238E+00  4.4104191551689027E+00 -2.4419502692945936E+00  3.9996849112764893E-01
  4.4104191551689027E+00  2.4502328639827238E+00 -2.4419502692945936E+00  3.9996849112764893E-01
 -2.4502328639827238E+00 -4.4104191551689027E+00  2.4419502692945936E+00  3.9996849112764893E-01
  2.4502328639827238E+00 -4.4104191551689027E+00  2.4419502692945936E+00  3.9996849112764893E-01
  4.4104191551689027E+00  2.4502328639827238E+00  2.4419502692945936E+00  3.9996849112764893E-01
 -2.4502328639827238E+00 -4.4104191551689027E+00 -2.4419502692945936E+00  3.9996849112764893E-01
 -4.4104191551689027E+00  2.4502328639827238E+00 -2.4419502692945936E+00  3.9996849112764893E-01
  2.4502328639827238E+00 -4.4104191551689027E+00 -2.4419502692945936E+00  3.9996849112764893E-01
 -4.4104191551689027E+00  2.4502328639827238E+00  2.4419502692945936E+00  3.9996849112764893E-01
 -4.9004657279654473E-01 -5.3905123007619924E+00 -1.4651701615767561E+00  3.9988510455431420E-01
  4.9004657279654473E-01  5.3905123007619924E+00  1.4651701615767561E+00  3.9988510455431420E-01
  5.3905123007619924E+00 -4.9004657279654473E-01 -1.4651701615767561E+00  3.9988510455431420E-01
  4.9004657279654473E-01 -5.3905123007619924E+00 -1.4651701615767561E+00  3.9988510455431420E-01
 -5.3905123007619924E+00 -4.9004657279654473E-01 -1.4651701615767561E+00  3.9988510455431420E-01
  5.3905123007619924E+00  4.9004657279654473E-01  1.4651701615767561E+00  3.9988510455431420E-01
 -4.9004657279654473E-01  5.3905123007619924E+00  1.4651701615767561E+00  3.9988510455431420E-01
 -5.3905123007619924E+00  4.9004657279654473E-01  1.4651701615767561E+00  3.9988510455431420E-01
 -5.3905123007619924E+00  4.9004657279654473E-01 -1.4651701615767561E+00  3.9988510455431420E-01
  4.9004657279654473E-01  5.3905123007619924E+00 -1.4651701615767561E+00  3.9988510455431420E-01
 -4.9004657279654473E-01  5.3905123007619924E+00 -1.4651701615767561E+00  3.9988510455431420E-01
  5.3905123007619924E+00 -4.9004657279654473E-01  1.4651701615767561E+00  3.9988510455431420E-01
 -5.3905123007619924E+00 -4.9004657279654473E-01  1.4651701615767561E+00  3.9988510455431420E-01
 -4.9004657279654473E-01 -5.3905123007619924E+00  1.4651701615767561E+00  3.9988510455431420E-01
  4.9004657279654473E-01 -5.3905123007619924E+00  1.4651701615767561E+00  3.9988510455431420E-01
  5.3905123007619924E+00  4.9004657279654473E-01 -1.4651701615767561E+00  3.9988510455431420E-01
  3.4303260095758130E+00  4.4104191551689027E+00  4.8839005385891870E-01  3.9953696687105261E-01
  3.4303260095758130E+00  4.4104191551689027E+00 -4.8839005385891870E-01  3.9953696687105261E-01
  3.4303260095758130E+00 -4.4104191551689027E+00 -4.8839005385891870E-01  3.9953696687105261E-01
 -3.4303260095758130E+00  4.4104191551689027E+00  4.8839005385891870E-01  3.9953696687105261E-01
 -3.4303260095758130E+00 -4.4104191551689027E+00  4.8839005385891870E-01  3.9953696687105261E-01
  3.4303260095758130E+00 -4.4104191551689027E+00  4.8839005385891870E-01  3.9953696687105261E-01
 -3.4303260095758130E+00 -4.4104191551689027E+00 -4.8839005385891870E-01  3.9953696687105261E-01
 -3.4303260095758130E+00  4.4104191551689027E+00 -4.8839005385891870E-01  3.9953696687105261E-01
  4.4104191551689027E+00  3.4303260095758130E+00  4.8839005385891870E-01  3.9953696687105250E-01
  1.4701397183896341E+00 -5.3905123007619924E+00 -4.8839005385891870E-01  3.9972164698648077E-01
 -5.3905123007619924E+00 -1.4701397183896341E+00  4.8839005385891870E-01  3.9972164698648077E-01
 -1.4701397183896341E+00 -5.3905123007619924E+00 -4.8839005385891870E-01  3.9972164698648077E-01
 -1.4701397183896341E+00  5.3905123007619924E+00 -4.8839005385891870E-01  3.9972164698648077E-01
  1.4701397183896341E+00  5.3905123007619924E+00 -4.8839005385891870E-01  3.9972164698648077E-01
  5.3905123007619924E+00 -1.4701397183896341E+00  4.8839005385891870E-01  3.9972164698648077E-01
 -4.4104191551689027E+00  3.4303260095758130E+00  4.8839005385891870E-01  3.9953696687105250E-01
 -5.3905123007619924E+00  1.4701397183896341E+00 -4.8839005385891870E-01  3.9972164698648077E-01
  5.3905123007619924E+00  1.4701397183896341E+00  4.8839005385891870E-01  3.9972164698648077E-01
  4.4104191551689027E+00  3.4303260095758130E+00 -4.8839005385891870E-01  3.9953696687105256E-01
 -4.4104191551689027E+00  3.4303260095758130E+00 -4.8839005385891870E-01  3.9953696687105256E-01
  5.3905123007619924E+00 -1.4701397183896341E+00 -4.8839005385891870E-01  3.9972164698648077E-01
  1.4701397183896341E+00  5.3905123007619924E+00  4.8839005385891870E-01  3.9972164698648077E-01
 -5.3905123007619924E+00  1.4701397183896341E+00  4.8839005385891870E-01  3.9972164698648077E-01
 -4.4104191551689027E+00 -3.4303260095758130E+00 -4.8839005385891870E-01  3.9953696687105250E-01
 -1.4701397183896341E+00  5.3905123007619924E+00  4.8839005385891870E-01  3.9972164698648077E-01
 -4.4104191551689027E+00 -3.4303260095758130E+00  4.8839005385891870E-01  3.9953696687105256E-01
  5.3905123007619924E+00  1.4701397183896341E+00 -4.8839005385891870E-01  3.9972164698648077E-01
  1.4701397183896341E+00 -5.3905123007619924E+00  4.8839005385891870E-01  3.9972164698648077E-01
 -5.3905123007619924E+00 -1.4701397183896341E+00 -4.8839005385891870E-01  3.9972164698648077E-01
 -1.4701397183896341E+00 -5.3905123007619924E+00  4.8839005385891870E-01  3.9972164698648077E-01
  4.4104191551689027E+00 -3.4303260095758130E+00 -4.8839005385891870E-01  3.9953696687105250E-01
  4.4104191551689027E+00 -3.4303260095758130E+00  4.8839005385891870E-01  3.9953696687105256E-01
 -1.9601862911861789E+00  1.9601862911861789E+00 -4.8839005385891872E+00  3.9845828852019000E-01
  1.9601862911861789E+00  1.9601862911861789E+00 -4.8839005385891872E+00  3.9845828852019000E-01
  1.9601862911861789E+00  1.9601862911861789E+00  4.8839005385891872E+00  3.9845828852019000E-01
 -1.9601862911861789E+00 -1.9601862911861789E+00  4.8839005385891872E+00  3.9845828852019000E-01
  1.9601862911861789E+00 -1.9601862911861789E+00 -4.8839005385891872E+00  3.9845828852019000E-01
 -1.9601862911861789E+00 -1.9601862911861789E+00 -4.8839005385891872E+00  3.9845828852019000E-01
  1.9601862911861789E+00 -1.9601862911861789E+00  4.8839005385891872E+00  3.9845828852019000E-01
 -1.9601862911861789E+00  1.9601862911861789E+00  4.8839005385891872E+00  3.9845828852019000E-01
 -9.8009314559308947E-01 -3.9203725823723579E+00  3.9071204308713496E+00  3.9772130500953651E-01
 -9.8009314559308947E-01  3.9203725823723579E+00  3.9071204308713496E+00  3.9772130500953651E-01
  9.8009314559308947E-01  3.9203725823723579E+00 -3.9071204308713496E+00  3.9772130500953651E-01
 -3.9203725823723579E+00  9.8009314559308947E-01  3.9071204308713496E+00  3.9772130500953651E-01
 -9.8009314559308947E-01 -3.9203725823723579E+00 -3.9071204308713496E+00  3.9772130500953651E-01
 -3.9203725823723579E+00 -9.8009314559308947E-01 -3.9071204308713496E+00  3.9772130500953651E-01
  9.8009314559308947E-01 -3.9203725823723579E+00  3.9071204308713496E+00  3.9772130500953651E-01
  3.9203725823723579E+00 -9.8009314559308947E-01 -3.9071204308713496E+00  3.9772130500953651E-01
 -3.9203725823723579E+00 -9.8009314559308947E-01  3.9071204308713496E+00  3.9772130500953651E-01
  3.9203725823723579E+00  9.8009314559308947E-01  3.9071204308713496E+00  3.9772130500953651E-01
 -9.8009314559308947E-01  3.9203725823723579E+00 -3.9071204308713496E+00  3.9772130500953651E-01
  3.9203725823723579E+00  9.8009314559308947E-01 -3.9071204308713496E+00  3.9772130500953651E-01
  9.8009314559308947E-01  3.9203725823723579E+00  3.9071204308713496E+00  3.9772130500953651E-01
 -3.9203725823723579E+00  9.8009314559308947E-01 -3.9071204308713496E+00  3.9772130500953651E-01
  9.8009314559308947E-01 -3.9203725823723579E+00 -3.9071204308713496E+00  3.9772130500953651E-01
  3.9203725823723579E+00 -9.8009314559308947E-01  3.9071204308713496E+00  3.9772130500953651E-01
 -1.9601862911861789E+00  4.9004657279654475E+00 -1.9535602154356748E+00  3.9674556756837459E-01
 -1.9601862911861789E+00 -4.9004657279654475E+00  1.9535602154356748E+00  3.9674556756837459E-01
  1.9601862911861789E+00 -4.9004657279654475E+00  1.9535602154356748E+00  3.9674556756837465E-01
  4.9004657279654475E+00  1.9601862911861789E+00 -1.9535602154356748E+00  3.9674556756837465E-01
 -4.9004657279654475E+00  1.9601862911861789E+00 -1.9535602154356748E+00  3.9674556756837465E-01
  1.9601862911861789E+00 -4.9004657279654475E+00 -1.9535602154356748E+00  3.9674556756837459E-01
 -1.9601862911861789E+00 -4.9004657279654475E+00 -1.9535602154356748E+00  3.9674556756837465E-01
  4.9004657279654475E+00  1.9601862911861789E+00  1.9535602154356748E+00  3.9674556756837465E-01
 -4.9004657279654475E+00  1.9601862911861789E+00  1.9535602154356748E+00  3.9674556756837465E-01
  4.9004657279654475E+00 -1.9601862911861789E+00  1.9535602154356748E+00  3.9674556756837465E-01
  4.9004657279654475E+00 -1.9601862911861789E+00 -1.9535602154356748E+00  3.9674556756837465E-01
  1.9601862911861789E+00  4.9004657279654475E+00  1.9535602154356748E+00  3.9674556756837465E-01
 -4.9004657279654475E+00 -1.9601862911861789E+00 -1.9535602154356748E+00  3.9674556756837465E-01
 -1.9601862911861789E+00  4.9004657279654475E+00  1.9535602154356748E+00  3.9674556756837459E-01
 -4.9004657279654475E+00 -1.9601862911861789E+00  1.9535602154356748E+00  3.9674556756837465E-01
  1.9601862911861789E+00  4.9004657279654475E+00 -1.9535602154356748E+00  3.9674556756837465E-01
  3.9203725823723579E+00 -3.9203725823723579E+00 -9.7678010771783741E-01  3.9650101051345787E-01
 -3.9203725823723579E+00 -3.9203725823723579E+00 -9.7678010771783741E-01  3.9650101051345787E-01
  3.9203725823723579E+00  3.9203725823723579E+00 -9.7678010771783741E-01  3.9650101051345782E-01
 -3.9203725823723579E+00 -3.9203725823723579E+00  9.7678010771783741E-01  3.9650101051345782E-01
  3.9203725823723579E+00  3.9203725823723579E+00  9.7678010771783741E-01  3.9650101051345787E-01
 -3.9203725823723579E+00  3.9203725823723579E+00  9.7678010771783741E-01  3.9650101051345787E-01
  3.9203725823723579E+00 -3.9203725823723579E+00  9.7678010771783741E-01  3.9650101051345782E-01
 -3.9203725823723579E+00  3.9203725823723579E+00 -9.7678010771783741E-01  3.9650101051345782E-01
  2.9402794367792682E+00 -1.9601862911861789E+00 -4.3955104847302682E+00  3.9507086545294062E-01
 -2.9402794367792682E+00 -1.9601862911861789E+00 -4.3955104847302682E+00  3.9507086545294062E-01
 -1.9601862911861789E+00 -2.9402794367792682E+00  4.3955104847302682E+00  3.9507086545294062E-01
 -1.9601862911861789E+00  2.9402794367792682E+00 -4.3955104847302682E+00  3.9507086545294062E-01
 -1.9601862911861789E+00  2.9402794367792682E+00  4.3955104847302682E+00  3.9507086545294062E-01
  1.9601862911861789E+00  2.9402794367792682E+00 -4.3955104847302682E+00  3.9507086545294062E-01
  1.9601862911861789E+00 -2.9402794367792682E+00 -4.3955104847302682E+00  3.9507086545294062E-01
 -1.9601862911861789E+00 -2.9402794367792682E+00 -4.3955104847302682E+00  3.9507086545294062E-01
  1.9601862911861789E+00 -2.9402794367792682E+00  4.3955104847302682E+00  3.9507086545294062E-01
 -2.9402794367792682E+00  1.9601862911861789E+00 -4.3955104847302682E+00  3.9507086545294062E-01
  2.9402794367792682E+00  1.9601862911861789E+00 -4.3955104847302682E+00  3.9507086545294062E-01
 -2.9402794367792682E+00 -1.9601862911861789E+00  4.3955104847302682E+00  3.9507086545294062E-01
  2.9402794367792682E+00 -1.9601862911861789E+00  4.3955104847302682E+00  3.9507086545294062E-01
  2.9402794367792682E+00  1.9601862911861789E+00  4.3955104847302682E+00  3.9507086545294062E-01
  1.9601862911861789E+00  2.9402794367792682E+00  4.3955104847302682E+00  3.9507086545294062E-01
 -2.9402794367792682E+00  1.9601862911861789E+00  4.3955104847302682E+00  3.9507086545294062E-01
  4.4104191551689027E+00 -1.9601862911861789E+00  2.9303403231535121E+00  3.9416705280135877E-01
  4.4104191551689027E+00  1.9601862911861789E+00 -2.9303403231535121E+00  3.9416705280135877E-01
 -1.9601862911861789E+00 -4.4104191551689027E+00 -2.9303403231535121E+00  3.9416705280135872E-01
 -1.9601862911861789E+00  4.4104191551689027E+00 -2.9303403231535121E+00  3.9416705280135872E-01
 -1.9601862911861789E+00 -4.4104191551689027E+00  2.9303403231535121E+00  3.9416705280135872E-01
  1.9601862911861789E+00  4.4104191551689027E+00 -2.9303403231535121E+00  3.9416705280135872E-01
 -1.9601862911861789E+00  4.4104191551689027E+00  2.9303403231535121E+00  3.9416705280135872E-01
  1.9601862911861789E+00 -4.4104191551689027E+00 -2.9303403231535121E+00  3.9416705280135872E-01
 -4.4104191551689027E+00  1.9601862911861789E+00  2.9303403231535121E+00  3.9416705280135877E-01
 -4.4104191551689027E+00  1.9601862911861789E+00 -2.9303403231535121E+00  3.9416705280135877E-01
  4.4104191551689027E+00 -1.9601862911861789E+00 -2.9303403231535121E+00  3.9416705280135877E-01
  4.4104191551689027E+00  1.9601862911861789E+00  2.9303403231535121E+00  3.9416705280135877E-01
  1.9601862911861789E+00 -4.4104191551689027E+00  2.9303403231535121E+00  3.9416705280135872E-01
 -4.4104191551689027E+00 -1.9601862911861789E+00 -2.9303403231535121E+00  3.9416705280135877E-01
 -4.4104191551689027E+00 -1.9601862911861789E+00  2.9303403231535121E+00  3.9416705280135877E-01
  1.9601862911861789E+00  4.4104191551689027E+00  2.9303403231535121E+00  3.9416705280135872E-01
 -4.4104191551689027E+00 -2.9402794367792682E+00 -1.9535602154356748E+00  3.9376670416291032E-01
  4.4104191551689027E+00 -2.9402794367792682E+00  1.9535602154356748E+00  3.9376670416291032E-01
  4.4104191551689027E+00  2.9402794367792682E+00  1.9535602154356748E+00  3.9376670416291032E-01
 -4.4104191551689027E+00  2.9402794367792682E+00 -1.9535602154356748E+00  3.9376670416291032E-01
  4.4104191551689027E+00  2.9402794367792682E+00 -1.9535602154356748E+00  3.9376670416291032E-01
  2.9402794367792682E+00  4.4104191551689027E+00 -1.9535602154356748E+00  3.9376670416291032E-01
 -2.9402794367792682E+00  4.4104191551689027E+00 -1.9535602154356748E+00  3.9376670416291032E-01
